rua,cep,bairro,cidade,uf
Rua Joana Felipe Soares (Balneário Massaguaçu),11677081,Massaguaçu,Caraguatatuba,SP
Rua Dezidério de Oliveira Filho (Balneário massaguaçu),11677091,Massaguaçu,Caraguatatuba,SP
Rua Adhemar Ribeiro,11677143,Portal do Patrimonium,Caraguatatuba,SP
Rua Conceição Benedita da Silva,11677205,Massaguaçu,Caraguatatuba,SP
Rua José Marcos de Melo,11677388,Massaguaçu,Caraguatatuba,SP
Rua João Marcos de Paula Melo,11677389,Massaguaçu,Caraguatatuba,SP
Rua Antônio de Lucca ( Jardim do Sol ),11677395,Massaguaçu,Caraguatatuba,SP
Rua Milton Mira de Assumpção,11677405,Massaguaçu,Caraguatatuba,SP
Travessa Benedicta Seraphin Anselmo,11677452,Massaguaçu,Caraguatatuba,SP
Rua Itália Baffi Magni,11677457,Massaguaçu,Caraguatatuba,SP
Rua Osny Ramos,11675685,Rio do Ouro,Caraguatatuba,SP
Rua Doutor Alberto da Silva Ramos,11661760,Loteamento Balneário Camburi,Caraguatatuba,SP
Avenida Gercina Luna Ferraz,11677865,Jardim Mariella,Caraguatatuba,SP
Travessa Maria Felícia do Amparo Paes,11667221,Jardim Porto Novo,Caraguatatuba,SP
Avenida Giuseppe Carmino Aulicino,11666715,Praia das Palmeiras,Caraguatatuba,SP
Travessa Ernani Peixoto ( Vila Massaguaçu ),11677052,Massaguaçu,Caraguatatuba,SP
Travessa João Florisvaldo Peres,11661417,Sumaré,Caraguatatuba,SP
Rua José Florivaldo Peres,11661416,Sumaré,Caraguatatuba,SP
Praça Antônio Fachini,11662515,Martim de Sá,Caraguatatuba,SP
Rua Jose dos Santos Ribeiro,11675675,Rio do Ouro,Caraguatatuba,SP
Rua Luiz Jacinto da Silva,11670015,Barranco Alto,Caraguatatuba,SP
Rua Joana Gonçalves dos Santos,11668655,Perequê Mirim,Caraguatatuba,SP
Rua São Manoel,11668166,Jaraguá,Caraguatatuba,SP
Rua Carlos Faria Alvarenga ( Lot. Jaraguá-Mirim ),11668142,Jaraguá,Caraguatatuba,SP
Rua José Antonio Ferreira,11671295,Morro do Algodão,Caraguatatuba,SP
Rua Aderivaldo Moreira,11671465,Morro do Algodão,Caraguatatuba,SP
Travessa Gertrudes Francisca de Jesus,11677585,Massaguaçu,Caraguatatuba,SP
Rua X ( Balneário Gardemar ),11677311,Massaguaçu,Caraguatatuba,SP
Rua O ( Balneário Gardemar ),11677312,Massaguaçu,Caraguatatuba,SP
Rua Um ( Balneário Gardemar ),11677313,Massaguaçu,Caraguatatuba,SP
Rua A3 ( Balneário Gardemar ),11677314,Massaguaçu,Caraguatatuba,SP
Rua A4 ( Balneário Gardemar ),11677315,Massaguaçu,Caraguatatuba,SP
Rua A2 ( Balneário Gardemar ),11677316,Massaguaçu,Caraguatatuba,SP
Rua A1 ( Balneário Gardemar ),11677317,Massaguaçu,Caraguatatuba,SP
Rua F ( Balneário Gardemar ),11677318,Massaguaçu,Caraguatatuba,SP
Rua Anna Zamarzahl Y Carnero ( Balneário Gardemar ),11677319,Massaguaçu,Caraguatatuba,SP
Rua A ( Balneário Gardem Mar ),11677322,Massaguaçu,Caraguatatuba,SP
Avenida Beira-Mar - até 427/428,11676230,Recanto Som do Mar,Caraguatatuba,SP
Rua Cinco,11676233,Recanto Som do Mar,Caraguatatuba,SP
Rua Dois,11676236,Recanto Som do Mar,Caraguatatuba,SP
Rua Três,11676239,Recanto Som do Mar,Caraguatatuba,SP
Rua Quatro,11676242,Recanto Som do Mar,Caraguatatuba,SP
Rua Doutor Walter Raucci,11676245,Recanto Som do Mar,Caraguatatuba,SP
Rua Recanto Som do Mar,11676248,Recanto Som do Mar,Caraguatatuba,SP
Rua José Linhares,11676249,Recanto Som do Mar,Caraguatatuba,SP
Rua A,11675007,Jardim Rio Santos,Caraguatatuba,SP
Viela José Márcio Borges,11675009,Jardim Rio Santos,Caraguatatuba,SP
Rua Engenheiro Jair Nunes de Souza,11675113,Vila Ponte Seca,Caraguatatuba,SP
Rua João Soares,11675116,Jardim Rio Santos,Caraguatatuba,SP
Rua Braz Flugoli da Cruz,11675119,Jardim Rio Santos,Caraguatatuba,SP
Rua Nelson Fagundes da Rosa,11675520,Vila Ponte Seca,Caraguatatuba,SP
Rua Roberto Miguel David,11675523,Vila Ponte Seca,Caraguatatuba,SP
Rua Jair Ferreira Rosa,11675526,Vila Ponte Seca,Caraguatatuba,SP
Rua Alfredo Ayres de Oliveira,11675372,Vila Nossa Senhora Aparecida,Caraguatatuba,SP
Viela Particular,11675374,Vila Nossa Senhora Aparecida,Caraguatatuba,SP
Rua Antonio Martinez,11675377,Vila Nossa Senhora Aparecida,Caraguatatuba,SP
Rua Aurelina dos Santos Barbosa,11675379,Vila Nossa Senhora Aparecida,Caraguatatuba,SP
Rua José Maurício Borges,11675511,Vila Nossa Senhora Aparecida,Caraguatatuba,SP
Rua Seishi Yoshimoto,11676403,Balneário Copacabana,Caraguatatuba,SP
Rua Itapema,11668303,Perequê Mirim,Caraguatatuba,SP
Rua das Canafístulas,11678093,Park Imperial,Caraguatatuba,SP
Rua das Cabriúvas,11678095,Park Imperial,Caraguatatuba,SP
Rua das Perobas,11678097,Park Imperial,Caraguatatuba,SP
Rua das Caviúnas,11678099,Park Imperial,Caraguatatuba,SP
Rua dos Jatobás,11678101,Park Imperial,Caraguatatuba,SP
Rua dos Mulungús,11678103,Park Imperial,Caraguatatuba,SP
Rua das Goiabeiras,11678105,Park Imperial,Caraguatatuba,SP
Rua dos Alecrins,11678107,Park Imperial,Caraguatatuba,SP
Rua dos Jequitibás,11678109,Park Imperial,Caraguatatuba,SP
Rua Manaus ( Portal do Patrimonium ),11677361,Massaguaçu,Caraguatatuba,SP
Rua Campinas ( Portal do Patrimonium ),11677362,Massaguaçu,Caraguatatuba,SP
Rua Antônio de Salena ( Portal do Patrimonium ),11677363,Massaguaçu,Caraguatatuba,SP
Rua Cipriano José Barata de Almeida,11677364,Portal do Patrimonium,Caraguatatuba,SP
Rua General João Rodrigues de Vasconcelos,11677374,Portal do Patrimonium,Caraguatatuba,SP
Rua General Francisco Barreto,11677376,Portal do Patrimonium,Caraguatatuba,SP
Rua Diogo de M. Almada ( Portal do Patrimonium ),11677377,Massaguaçu,Caraguatatuba,SP
Rua Diogo de Menezes e Siqueira,11677378,Portal do Patrimonium,Caraguatatuba,SP
Rua dos Angicos,11678111,Park Imperial,Caraguatatuba,SP
Rua Diogo Luiz de Oliveira,11677379,Portal do Patrimonium,Caraguatatuba,SP
Rua Carlos Drumond de Andrade,11677381,Portal do Patrimonium,Caraguatatuba,SP
Rua Um,11678120,Costa Nova,Caraguatatuba,SP
Rua Dois,11678122,Costa Nova,Caraguatatuba,SP
Rua Marginal Quatro,11678124,Costa Nova,Caraguatatuba,SP
Rua Cinco,11678126,Costa Nova,Caraguatatuba,SP
Avenida Seis,11678128,Costa Nova,Caraguatatuba,SP
Rua Dom Francisco de Souza ( Portal do Patrimonium ),11677366,Massaguaçu,Caraguatatuba,SP
Rua Aracajú ( Portal do Patrimonium ),11677367,Massaguaçu,Caraguatatuba,SP
Rua Torres ( Portal do Patrimonium ),11677368,Massaguaçu,Caraguatatuba,SP
Rua Luiz Cesar de Menezes,11677369,Portal do Patrimonium,Caraguatatuba,SP
Rua Luiz Felipe Saldanha da Gama,11677371,Portal do Patrimonium,Caraguatatuba,SP
Rua Dom Luiz de Souza,11677372,Portal do Patrimonium,Caraguatatuba,SP
Rua Francisco Silviano de Almeida Brandão,11677373,Portal do Patrimonium,Caraguatatuba,SP
Rua Carla Cristine Alves da Silva ( Portal do Patrimonium ),11677382,Massaguaçu,Caraguatatuba,SP
Rua Sete,11678130,Costa Nova,Caraguatatuba,SP
Rua Oito,11678132,Costa Nova,Caraguatatuba,SP
Rua Nove,11678134,Costa Nova,Caraguatatuba,SP
Rua Onze,11678136,Costa Nova,Caraguatatuba,SP
Rua Treze,11678138,Costa Nova,Caraguatatuba,SP
Rua Quatorze,11678140,Costa Nova,Caraguatatuba,SP
Rua Quinze,11678142,Costa Nova,Caraguatatuba,SP
Rua Dezessete,11678146,Costa Nova,Caraguatatuba,SP
Rua Dezesseis,11678144,Costa Nova,Caraguatatuba,SP
Rua Brandina da Glória,11677212,Massaguaçu,Caraguatatuba,SP
Rua Verde ( Loteamento Vilagio Verdemare ),11677531,Massaguaçu,Caraguatatuba,SP
Rua E ( Loteamento Vilagio Verdemare I ),11677532,Massaguaçu,Caraguatatuba,SP
Rua Celso Vitta ( Loteamento Vilagio Verdemare ),11677533,Massaguaçu,Caraguatatuba,SP
Rua D ( Loteamento Vilagio Verdemare ),11677534,Massaguaçu,Caraguatatuba,SP
Rua Dois ( Loteamento Vilagio Verdemare ),11677535,Massaguaçu,Caraguatatuba,SP
Rua Vinte e Nove ( Loteamento Jardim do Sol ),11677591,Massaguaçu,Caraguatatuba,SP
Rua Vinte e Sete ( Loteamento Jardim do Sol ),11677592,Massaguaçu,Caraguatatuba,SP
Rua Trinta ( Loteamento Jardim do Sol ),11677593,Massaguaçu,Caraguatatuba,SP
Rua Vinte,11677594,Massaguaçu,Caraguatatuba,SP
Rua Oito ( Loteamento Jardim do Sol ),11677603,Massaguaçu,Caraguatatuba,SP
Rua Vinte e Cinco ( Loteamento Jardim do Sol ),11677604,Massaguaçu,Caraguatatuba,SP
Rua Trinta e Quatro ( Loteamento Jardim do Sol ),11677606,Massaguaçu,Caraguatatuba,SP
Rua Tetsuo Watanabe ( Loteamento Jardim do Sol ),11677607,Massaguaçu,Caraguatatuba,SP
Rua Érik Mark Onofre ( Loteamento Jardim do Sol ),11677608,Massaguaçu,Caraguatatuba,SP
Rua Vinte e Três ( Loteamento Jardim do Sol ),11677609,Massaguaçu,Caraguatatuba,SP
Rua Dezoito,11678148,Costa Nova,Caraguatatuba,SP
Rua Dezenove,11678150,Costa Nova,Caraguatatuba,SP
Rua Vinte,11678152,Costa Nova,Caraguatatuba,SP
Rua Xingu ( Balneário Havaí ),11677561,Massaguaçu,Caraguatatuba,SP
Rua Tapajós ( Balneário Havaí ),11677562,Massaguaçu,Caraguatatuba,SP
Rua Três ( Balneário Havaí ),11677563,Massaguaçu,Caraguatatuba,SP
Rua Rio Negro ( Balneário Havaí ),11677564,Massaguaçu,Caraguatatuba,SP
Rua Japura ( Balneário Havaí ),11677565,Massaguaçu,Caraguatatuba,SP
Rua Estaleiro ( Roteiro do Sol ),11677761,Massaguaçu,Caraguatatuba,SP
Rua Boreste ( Roteiro do Sol ),11677762,Massaguaçu,Caraguatatuba,SP
Rua Boleia ( Roteiro do Sol ),11677763,Massaguaçu,Caraguatatuba,SP
Rua Sinaleiro ( Roteiro do Sol ),11677764,Massaguaçu,Caraguatatuba,SP
Rua Âncora ( Roteiro do Sol ),11677765,Massaguaçu,Caraguatatuba,SP
Rua C ( Balneário Gardemar ),11677321,Massaguaçu,Caraguatatuba,SP
Rua dos Manacás,11678090,Park Imperial,Caraguatatuba,SP
Avenida Presidente Campos Salles - até 575/576,11675522,Vila Ponte Seca,Caraguatatuba,SP
Avenida Presidente Campos Salles - de 1300/1301 ao fim,11675000,Jaraguazinho,Caraguatatuba,SP
Rua Maria Pereira de Souza (Antiga Rua São Vicente),11668407,Perequê Mirim,Caraguatatuba,SP
Rua Santa Paulina,11678160,Praia da Mococa,Caraguatatuba,SP
Rua Boqueirão,11678162,Praia da Mococa,Caraguatatuba,SP
Rua Diego Bordesan ( Loteamento Jardim do Sol ),11677597,Massaguaçu,Caraguatatuba,SP
Rua Dezesseis ( Loteamento Jardim do Sol ),11677598,Massaguaçu,Caraguatatuba,SP
Rua Três ( Loteamento Jardim do Sol ),11677599,Massaguaçu,Caraguatatuba,SP
Rua Dois ( Loteamento Jardim do Sol ),11677601,Massaguaçu,Caraguatatuba,SP
Rua Professora Antonia Carlota Gomes ( Loteamento Jardim do Sol ),11677602,Massaguaçu,Caraguatatuba,SP
Rua Frei Galvão,11678164,Praia da Mococa,Caraguatatuba,SP
Rua São Roque,11678166,Praia da Mococa,Caraguatatuba,SP
Rua Dezenove ( Loteamento Jardim do Sol ),11677595,Massaguaçu,Caraguatatuba,SP
Rua Dezoito ( Loteamento Jardim do Sol ),11677596,Massaguaçu,Caraguatatuba,SP
Rua Laura Cristina Pontes,11671002,Morro do Algodão,Caraguatatuba,SP
Praça José Lima da Silva,11673093,Poiares,Caraguatatuba,SP
Rua E,11677867,Jardim Mariella,Caraguatatuba,SP
Rua João Levi Navarro,11677870,Jardim Mariella,Caraguatatuba,SP
Rua D,11677873,Jardim Mariella,Caraguatatuba,SP
Avenida Um,11677876,Jardim Mariella,Caraguatatuba,SP
Rua Judith Guagliano Navarro,11677879,Jardim Mariella,Caraguatatuba,SP
Rua José Poloni,11675553,Rio do Ouro,Caraguatatuba,SP
Rua Manoel Soler Heredia,11671023,Morro do Algodão,Caraguatatuba,SP
Rua Roque Rodrigues de Souza,11671145,Morro do Algodão,Caraguatatuba,SP
Rua José Saturnino,11671293,Morro do Algodão,Caraguatatuba,SP
Rua Helena Gallardi Polillo ( Loteamento Sato ),11671265,Morro do Algodão,Caraguatatuba,SP
Rua Francisco Polilli Júnior ( Loteamento Sato ),11671268,Morro do Algodão,Caraguatatuba,SP
Rua Matilde Veríssimo Mendes (Recanto Sandra),11662743,Martim de Sá,Caraguatatuba,SP
Avenida José Augusto dos Santos (Balneário Maria Helena),11667002,Jardim Porto Novo,Caraguatatuba,SP
Rua Oito,11676702,Capricónio III,Caraguatatuba,SP
Rua Nove,11676704,Capricónio III,Caraguatatuba,SP
Rua Dez,11676706,Capricónio III,Caraguatatuba,SP
Rua Doze,11676707,Capricónio III,Caraguatatuba,SP
Rua Treze,11676708,Capricónio III,Caraguatatuba,SP
Rua Quinze,11676709,Capricónio III,Caraguatatuba,SP
Rua Dezesseis,11676711,Capricónio III,Caraguatatuba,SP
Rua Dezessete,11676712,Capricónio III,Caraguatatuba,SP
Rua Dezoito,11676713,Capricónio III,Caraguatatuba,SP
Rua Dezenove,11676714,Capricónio III,Caraguatatuba,SP
Rua Jordão Coelho ( Recanto Perequê Mirim ),11668203,Jaraguá,Caraguatatuba,SP
Rua Quatro,11676023,Balneário Califórnia,Caraguatatuba,SP
Rua Cinco,11676026,Balneário Califórnia,Caraguatatuba,SP
Rua Ilda Leite de Jesus,11676029,Balneário Califórnia,Caraguatatuba,SP
Viela Um,11676001,Jardim Santa Rosa,Caraguatatuba,SP
Rua Dois,11676003,Jardim Santa Rosa,Caraguatatuba,SP
Rua Três,11676005,Jardim Santa Rosa,Caraguatatuba,SP
Rua Quatro,11676007,Jardim Santa Rosa,Caraguatatuba,SP
Rua Cinco,11676009,Jardim Santa Rosa,Caraguatatuba,SP
Rua dos Palmiteiros,11678104,Park Imperial,Caraguatatuba,SP
Rua das Arueiras,11678106,Park Imperial,Caraguatatuba,SP
Rua das Guabirobas,11678108,Park Imperial,Caraguatatuba,SP
Rua dos Ingazeiros,11678110,Park Imperial,Caraguatatuba,SP
Rua das Guajuviras,11678112,Park Imperial,Caraguatatuba,SP
Rua das Guaiçaras,11678114,Park Imperial,Caraguatatuba,SP
Rua dos Tucaneiros,11678116,Park Imperial,Caraguatatuba,SP
Travessa Manoel Libanio de Amorim,11677282,Massaguaçu,Caraguatatuba,SP
Rua dos Cambucis,11678091,Park Imperial,Caraguatatuba,SP
Rua das Jaboticabeiras,11678092,Park Imperial,Caraguatatuba,SP
Rua dos Guapuruvús,11678094,Park Imperial,Caraguatatuba,SP
Rua dos Cambarás,11678096,Park Imperial,Caraguatatuba,SP
Rua das Sibipirunas,11678098,Park Imperial,Caraguatatuba,SP
Rua das Copaíbas,11678100,Park Imperial,Caraguatatuba,SP
Rua das Embaúbas,11678102,Park Imperial,Caraguatatuba,SP
Rua José Garcia da Fonseca,11676691,Capricórnio III,Caraguatatuba,SP
Rua Dois,11676692,Capricórnio III,Caraguatatuba,SP
Rua Quatro,11676694,Capricórnio III,Caraguatatuba,SP
Rua Esquerda,11676695,Capricórnio III,Caraguatatuba,SP
Rua Seis,11676697,Capricórnio III,Caraguatatuba,SP
Rua Sete,11676699,Capricórnio III,Caraguatatuba,SP
Rua Nove,11676081,Jardim Santa Rosa,Caraguatatuba,SP
Rua Centauro,11676647,Capricórnio I,Caraguatatuba,SP
Rua Andromeda,11676583,Capricórnio I,Caraguatatuba,SP
Rua Dezesseis,11676604,Capricórnio II,Caraguatatuba,SP
Rua Quinze,11676601,Capricórnio II,Caraguatatuba,SP
Rua Doze,11676564,Capricórnio II,Caraguatatuba,SP
Rua Dez,11676561,Capricórnio II,Caraguatatuba,SP
Rua Nove,11676509,Capricórnio II,Caraguatatuba,SP
Rua Oito,11676505,Capricórnio II,Caraguatatuba,SP
Rua Seis,11676502,Capricórnio II,Caraguatatuba,SP
Rua Cinco,11676500,Capricórnio II,Caraguatatuba,SP
Rua Dois,11676439,Capricórnio II,Caraguatatuba,SP
Rua Um,11676436,Capricórnio II,Caraguatatuba,SP
Avenida Herman Pereira de Faria,11677498,Massaguaçu,Caraguatatuba,SP
Rua E Dois,11666840,Balneário Recanto do Sol,Caraguatatuba,SP
Rua E Três,11666841,Balneário Recanto do Sol,Caraguatatuba,SP
Rua F Hum,11666842,Balneário Recanto do Sol,Caraguatatuba,SP
Rua G Hum,11666843,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Oscar Augusto Guelli,11666844,Balneário Recanto do Sol,Caraguatatuba,SP
Rua G Três,11666845,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Mário Ricardo Pinto,11674602,Tinga,Caraguatatuba,SP
Rua C Hum,11666836,Balneário Recanto do Sol,Caraguatatuba,SP
Rua C Dois,11666837,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Rita Conceição Moreira,11666838,Balneário Recanto do Sol,Caraguatatuba,SP
Rua E Hum,11666839,Balneário Recanto do Sol,Caraguatatuba,SP
Rua K Um ( Balneário Mar Azul ),11666847,Balneário Recanto do Sol,Caraguatatuba,SP
Rua K Dois,11666848,Balneário Recanto do Sol,Caraguatatuba,SP
Rua K Três,11666849,Balneário Recanto do Sol,Caraguatatuba,SP
Rua O Um,11666850,Balneário Recanto do Sol,Caraguatatuba,SP
Rua O Dois,11666851,Balneário Recanto do Sol,Caraguatatuba,SP
Rua O Três,11666852,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Hum,11666853,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Dois,11666854,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Três,11666855,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Quatro,11666856,Balneário Recanto do Sol,Caraguatatuba,SP
Rua S Hum,11666857,Balneário Recanto do Sol,Caraguatatuba,SP
Rua S Dois,11666858,Balneário Recanto do Sol,Caraguatatuba,SP
Rua S Três,11666859,Balneário Recanto do Sol,Caraguatatuba,SP
Rua U Hum,11666860,Balneário Recanto do Sol,Caraguatatuba,SP
Rua U Dois,11666861,Balneário Recanto do Sol,Caraguatatuba,SP
Rua U Três,11666862,Balneário Recanto do Sol,Caraguatatuba,SP
Rua X,11666869,Balneário Recanto do Sol,Caraguatatuba,SP
Rua G Quatro,11666846,Balneário Recanto do Sol,Caraguatatuba,SP
Avenida Domingos Martins Cabrera ( Praia das Palmeiras ),11666831,Balneário Recanto do Sol,Caraguatatuba,SP
Rua A Hum,11666832,Balneário Recanto do Sol,Caraguatatuba,SP
Rua A Dois,11666833,Balneário Recanto do Sol,Caraguatatuba,SP
Rua A Três,11666834,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Gilberto Henrique Bechara,11666835,Balneário Recanto do Sol,Caraguatatuba,SP
Rua Um ( Jardim Parnaso ),11667612,Jardim Porto Novo,Caraguatatuba,SP
Avenida Carlos Roberto Magalhães Reis,11667831,Pegorelli,Caraguatatuba,SP
Rua Cotovia,11673481,Jardim das Gaivotas,Caraguatatuba,SP
Rua Dois,11667837,Pegorelli,Caraguatatuba,SP
Rua Três,11667838,Pegorelli,Caraguatatuba,SP
Avenida Marginal Esquerda,11673231,Poiares,Caraguatatuba,SP
Rua A,11673232,Poiares,Caraguatatuba,SP
Rua A,11672061,Pontal de Santa Marina,Caraguatatuba,SP
Rua José de Souza Lima Filho,11668657,Perequê Mirim,Caraguatatuba,SP
Travessa Antonio Ovidio Ferreira,11668659,Perequê Mirim,Caraguatatuba,SP
Travessa Quatro,11668102,Jaraguá,Caraguatatuba,SP
Travessa Izidro Paulino Ferreira,11668042,Jaraguá,Caraguatatuba,SP
Rua Cinco,11668192,Jaraguá,Caraguatatuba,SP
Rua Hum,11668144,Jaraguá,Caraguatatuba,SP
Rua dos Mineiros,11668148,Jaraguá,Caraguatatuba,SP
Travessa Cinco,11668168,Jaraguá,Caraguatatuba,SP
Travessa Um,11668201,Jaraguá,Caraguatatuba,SP
Travessa Dois,11668208,Jaraguá,Caraguatatuba,SP
Rua dos Prazeres,11668212,Jaraguá,Caraguatatuba,SP
Travessa Três da Rua Um,11668217,Jaraguá,Caraguatatuba,SP
Travessa Dois da Rua Um,11668219,Jaraguá,Caraguatatuba,SP
Travessa Um da Rua Um,11668221,Jaraguá,Caraguatatuba,SP
Rua Um,11668223,Jaraguá,Caraguatatuba,SP
Rua Projetada Viela Dois,11668225,Jaraguá,Caraguatatuba,SP
Travessa Dois,11668301,Perequê Mirim,Caraguatatuba,SP
Viela Sete,11661552,Sumaré,Caraguatatuba,SP
Rua Maria dos Anjos,11666631,Praia das Palmeiras,Caraguatatuba,SP
Travessa Antônio dos Santos,11674481,Tinga,Caraguatatuba,SP
Rua José Lopes de Andrade ( Loteamento Recreio Juqueriquerê ),11671051,Morro do Algodão,Caraguatatuba,SP
